DOCUMENT	INSEE	NOM_COM	LIBELLE	B1_BANDE	B1_T_BANDE	B1_ART_6	B1_ART_71	B1_ART_72	B1_ART_73	B1_ART_74	B1_ART_8	B1_ART_9	B1_ART_10	B1_ART_13	B1_ART_5	B1_ART_14
78280_Guyancourt	78280	GUYANCOURT	USg	-88		1	1	1	-88	-88	-99	0.20	12	0.75	-99	-99
78280_Guyancourt	78280	GUYANCOURT	URc	-88		1	1	2.50	-88	-88	-88	0.60	-88	0.30	-99	-99
78280_Guyancourt	78280	GUYANCOURT	USd	-88		1	1	1	-88	-88	-99	0.50	12	0.	-99	-99
78280_Guyancourt	78280	GUYANCOURT	URf	-88		1	1	2.50	-88	-88	-88	0.30	-88	0.60	-99	-99
78280_Guyancourt	78280	GUYANCOURT	USe	-88		1	1	1	-88	-88	-99	0	12	0.55	-99	-99
78280_Guyancourt	78280	GUYANCOURT	URe	-88		1	1	2.50	-88	-88	-88	0.40	-88	0.50	-99	-99
78280_Guyancourt	78280	GUYANCOURT	USb	-88		1	1	1	-88	-88	-99	-99	12	0.25	-99	-99
78280_Guyancourt	78280	GUYANCOURT	UMc13	-88		-88	1	9	-88	-88	-88	-88	-88	-88	-88	-88
78280_Guyancourt	78280	GUYANCOURT	USc	-88		1	1	1	-88	-88	-99	0.60	12	0.35	-99	-99
78280_Guyancourt	78280	GUYANCOURT	URg	-88		1	1	2.50	-88	-88	-88	0.20	-88	0.70	-99	-99
78280_Guyancourt	78280	GUYANCOURT	USa	-88		1	1	1	-88	-88	-99	-99	12	0.20	-99	-99
87107_reglement_20161213	87107	NIEUL	Ue	-88		-88	0	-99	-88	-88	-99	-99	-88	-88	-99	-99
87107_reglement_20161213	87107	NIEUL	UB	-88		3	1	3	-88	2	-99	-99	9	-88	-99	-99
87107_reglement_20161213	87107	NIEUL	UA	-88		3	1	3	-88	2	-99	-99	9	-88	-99	-99
87107_reglement_20161213	87107	NIEUL	UXt	-88		-88	1	5	-88	-88	-99	-99	12	-88	-99	-99
87107_reglement_20161213	87107	NIEUL	UC	-88		3	1	3	-88	2	-99	-99	9	-88	-99	-99
72108_reglement_20160118	72108	CRE SUR LOIR	UE	-88		10	1	3	-88	-88	5	-88	-88	-88	-88	-99
72108_reglement_20160118	72108	CRE SUR LOIR	UA	-88		5	1	5	-88	-88	5	0.6	12	-88	-88	-99
72108_reglement_20160118	72108	CRE SUR LOIR	UPa	-88		3	1	3	-88	-88	4	-88	3.5	-88	1000	0.60
72108_reglement_20160118	72108	CRE SUR LOIR	UCh	-88		3	1	3	-88	-88	4	1	3.5	-88	-88	-99
42145_reglement_20171214	42145	MONTAGNY	UE	-88		5	1	5	-88	-88	-99	0.70	12	-88	-99	-88
42145_reglement_20171214	42145	MONTAGNY	UB	-88		3	1	3	-88	-88	-99	-99	12	-88	-99	-88
42145_reglement_20171214	42145	MONTAGNY	UC	-88		3	1	4.5	-88	2	-99	-99	10	-88	-99	-88
61092_reglement_20091002	61092	CHANDAI	U2	-88		10	1	3	-88	2	-88	-88	14	-88	-88	-99
61092_reglement_20091002	61092	CHANDAI	U1	-88		3	1	3	-88	2	-88	-88	-88	-88	-88	-99
01367_reglement_20130912	1367	SAINT JULIEN SUR REYSSOUZE	Ua	-88		-88	1	3	-88	2	-99	-88	11	-88	-99	-99
01367_reglement_20130912	1367	SAINT JULIEN SUR REYSSOUZE	Ubm	-88		-88	1	3	-88	2	-99	-88	9	0.15	-99	0.50
01367_reglement_20130912	1367	SAINT JULIEN SUR REYSSOUZE	UX	-88		5	1	3	-88	2	-99	0.60	12	-88	-99	-88
44186_reglement_20170710	44186	STE PAZANNE	Ubc	-88		5	1	3	-88	2	-88	-88	12	0.10	-88	0.50
44186_reglement_20170710	44186	STE PAZANNE	Uaaz	-88		-88	-88	-88	-88	-88	-88	-88	9	-88	-88	-88
44186_reglement_20170710	44186	STE PAZANNE	Ubb	-88		5	1	3	-88	2	-88	-88	12	0.10	-88	0.25
44186_reglement_20170710	44186	STE PAZANNE	Ubac	-88		-88	-88	-88	-88	-88	-88	-88	12	-88	-88	-99
44186_reglement_20170710	44186	STE PAZANNE	Ue	-88		5	1	6	-88	-88	6	-88	-88	-88	-88	-99
44186_reglement_20170710	44186	STE PAZANNE	Uf	-88		5	1	6	-88	-88	6	-88	-88	-88	-88	-99
44186_reglement_20170710	44186	STE PAZANNE	Uc	-88		5	1	3	-88	2	-88	-88	6	-88	-88	0.40
44186_reglement_20170710	44186	STE PAZANNE	Uam	-88		10	1	3	-88	2	-88	-88	17	-88	-88	-99
63455_reglement_20161216	63455	VEYRE MONTON	Udh	-88		3	1	3	-88	-88	-99	-99	15	-88	-99	-99
63455_reglement_20161216	63455	VEYRE MONTON	Ur	-88		5	1	5	-88	2	-99	-99	10	-88	-99	-99
63455_reglement_20161216	63455	VEYRE MONTON	Ui10	-88		-88	-88	-88	-88	-88	-88	-88	10	-88	-88	-88
63455_reglement_20161216	63455	VEYRE MONTON	Uj	-88		2	1	3	-88	2	-99	-88	3	-88	-88	-99
63455_reglement_20161216	63455	VEYRE MONTON	Ug	-88		5	1	3	-88	2	-99	-88	9	-88	-88	0.40
63455_reglement_20161216	63455	VEYRE MONTON	Ui15	-88		-88	-88	-88	-88	-88	-88	-88	15	-88	-88	-88
63455_reglement_20161216	63455	VEYRE MONTON	Ue	-88		5	1	5	-88	2	-99	-88	9	-88	-88	-99
63455_reglement_20161216	63455	VEYRE MONTON	Ui6	-88		5	1	5	-88	2	-99	0.60	6	-88	-88	-88
32278_reglement_20160202	32278	MONTAUT	U	-88		3	1	3	-88	2	3	-99	-88	-88	-99	-88
26121_reglement_20170717	26121	ESPELUCHE	Ue	-88		5	1	4	-88	2	-88	-99	8	-88	3000	0.30
26121_reglement_20170717	26121	ESPELUCHE	Ud	-88		3	1	4	-88	2	-88	-99	4.50	0.10	800	0.30
26121_reglement_20170717	26121	ESPELUCHE	Ua	-88		-88	1	4	-88	1	-88	-99	-88	-99	-88	-99
11049_reglement_20170203	11049	BRAM	UE	-88		5	1	5	-88	2	-99	-99	9	-88	-99	0.60
11049_reglement_20170203	11049	BRAM	UA	-88		-88	1	3	-88	2	-99	-99	9	-88	-99	-99
11049_reglement_20170203	11049	BRAM	UC	-88		5	1	3	-88	2	6	-99	7	0.30	-99	0.6
11049_reglement_20170203	11049	BRAM	UX	-88		5	1	5	-88	2	-99	0.33	15	0.33	-99	-99
91700_Villiers_sur_Orge	91700	VILLIERS SUR ORGE	UR	-88		10	1	4	-88	2	-88	0,15	9	0,8	2000	0,1
91700_Villiers_sur_Orge	91700	VILLIERS SUR ORGE	UCo	-88		8	1	4	-88	2	8	0,2	15	0,6	-99	0,6
91700_Villiers_sur_Orge	91700	VILLIERS SUR ORGE	UCs	-88		8	1	4	-88	2	8	0,3	12	0,6	-99	0,4
91700_Villiers_sur_Orge	91700	VILLIERS SUR ORGE	UI	-88		5	1	5	-88	2	8	0,5	8	0,2	-99	-99
91700_Villiers_sur_Orge	91700	VILLIERS SUR ORGE	UL	-88		5	1	8	-88	2	8	-99	13	-88	-99	-99
91700_Villiers_sur_Orge	91700	VILLIERS SUR ORGE	UH	-88		3	1	2,5	-88	2	5	0,35	7	0,5	-99	0,35
91700_Villiers_sur_Orge	91700	VILLIERS SUR ORGE	UGg	-88		2	1	2,5	-88	2	2,5	0,4	7	0,4	-99	0,5
91700_Villiers_sur_Orge	91700	VILLIERS SUR ORGE	UD	-88		5	1	2,5	-88	2	2,5	0,5	9	0,2	-99	0,4
91700_Villiers_sur_Orge	91700	VILLIERS SUR ORGE	UAc	-88		-88	1	2,5	-88	2	6	0,6	9	0,3	-99	0,7
91700_Villiers_sur_Orge	91700	VILLIERS SUR ORGE	UCg	-88		4	1	4	-88	2	8	-99	-88	-88	-99	0,4
91700_Villiers_sur_Orge	91700	VILLIERS SUR ORGE	UCf	-88		-88	1	4	-88	2	8	0.20	12	0,6	-99	-99
91700_Villiers_sur_Orge	91700	VILLIERS SUR ORGE	UGm	-88		2	1	2,5	-88	2	2,5	0,4	7	0,4	-99	0,5
52033_reglement_20061109	52033	VAL DE MEUSE	UR	-88		-88	-88	-88	-88	-88	-99	-99	-99	-88	-99	-88
52033_reglement_20061109	52033	VAL DE MEUSE	UL	-88		3	1	3	-88	2	-99	-88	8	-88	-99	-88
52033_reglement_20061109	52033	VAL DE MEUSE	UB	-88		5	1	3	-88	2	4	-99	10	-88	-99	-88
52033_reglement_20061109	52033	VAL DE MEUSE	UD	-88		5	1	3	-88	2	4	-88	10	-88	-99	-88
52033_reglement_20061109	52033	VAL DE MEUSE	UC	-88		5	1	3	-88	2	-99	-88	10	-88	-99	-88
52033_reglement_20061109	52033	VAL DE MEUSE	UY	-88		5	1	4	-88	1	-99	-99	6	-88	-99	-88
14454_reglement_20140513	14454	MOUEN	Uea	-88		10	1	10	-88	-88	-88	0.50	15	0.10	10000	-99
14454_reglement_20140513	14454	MOUEN	Uec	-88		5	1	5	-88	-88	-88	0.50	12	0.10	2000	-99
14454_reglement_20140513	14454	MOUEN	Ueb	-88		10	1	5	-88	-88	-88	0.60	15	0.10	4000	-99
14454_reglement_20140513	14454	MOUEN	Uee	-88		5	1	5	-88	-88	-88	0.50	9	0.10	2000	-99
14454_reglement_20140513	14454	MOUEN	Uef	-88		-88	1	5	-88	-88	-88	0.50	-88	0.10	1500	-99
14454_reglement_20140513	14454	MOUEN	Uc	-88		-88	1	3	-88	-88	-99	0.10	-88	-88	1800	-99
14454_reglement_20140513	14454	MOUEN	Ub	-88		5	1	3	-88	-88	-99	0.40	-88	-88	-99	-99
14454_reglement_20140513	14454	MOUEN	Ua	-88		5	1	3	-88	-88	-99	0.80	-88	-88	-99	-99
42176_reglement_20170321	42176	POUILLY LES NONAINS	UL	-88		5	1	5	-88	2	-99	-99	15	-88	-99	-88
42176_reglement_20170321	42176	POUILLY LES NONAINS	UE	-88		5	1	10	-88	2	-99	-99	12	-88	-99	-88
42176_reglement_20170321	42176	POUILLY LES NONAINS	UH	-88		3	1	3	-88	2	-99	-99	9	-88	-99	-88
42176_reglement_20170321	42176	POUILLY LES NONAINS	UB	-88		3	1	3	-88	2	-99	-99	12	-88	-99	-88
42176_reglement_20170321	42176	POUILLY LES NONAINS	UC	-88		3	1	3	-88	2	-99	-99	9	0.10	-99	-88
12254_reglement_20121205	12254	SALLES LA SOURCE	UI	-88		5	1	3	-88	2	-99	-99	10	0.01	-99	-99
12254_reglement_20121205	12254	SALLES LA SOURCE	Uxd	-88		15	1	5	-88	2	-99	-99	10	0.15	-99	-99
12254_reglement_20121205	12254	SALLES LA SOURCE	Ub	-88		3	1	3	-88	2	-99	-99	10	0.15	-99	-99
12254_reglement_20121205	12254	SALLES LA SOURCE	Ua	-88		-88	1	3	-88	2	-99	-99	12	-88	-99	-99
12254_reglement_20121205	12254	SALLES LA SOURCE	Uep	-88		5	1	3	-88	2	-99	-99	-99	-88	-99	-99
21462_reglement_20141204	21462	NORGES LA VILLE	UE	-88		5	1	3	-88	-88	-99	-99	7	0.10	-88	-88
21462_reglement_20141204	21462	NORGES LA VILLE	UB	-88		5	1	3	-88	2	-99	-99	7.50	-88	-88	-88
21462_reglement_20141204	21462	NORGES LA VILLE	UA	-88		3	1	3	-88	2	-99	-99	10	-88	-88	-88
21462_reglement_20141204	21462	NORGES LA VILLE	UC	-88		3	1	3	-88	2	-99	-99	7.5	-88	-88	-88
26191_reglement_20160920	26191	MONTBOUCHER SUR JABRON	UJ	-88		5	1	4	-88	2	4	0.70	10	-88	-99	-99
26191_reglement_20160920	26191	MONTBOUCHER SUR JABRON	UPv	-88		35	1	3	-88	2	-99	-88	4.5	0.10	-99	-99
26191_reglement_20160920	26191	MONTBOUCHER SUR JABRON	UA	-88		15	1	3	-88	2	-88	-99	-88	-88	-99	-99
26191_reglement_20160920	26191	MONTBOUCHER SUR JABRON	UGh	-88		6	1	4	-88	2	-88	-99	-88	-88	-99	-99
26191_reglement_20160920	26191	MONTBOUCHER SUR JABRON	UDa	-88		3	1	3	-88	2	-88	-99	8	0.50	-88	-88
26191_reglement_20160920	26191	MONTBOUCHER SUR JABRON	UDc	-88		3	1	3	-88	2	-88	-99	12	0.50	-99	0.30
26191_reglement_20160920	26191	MONTBOUCHER SUR JABRON	UGd	-88		5	1	3	-88	2	-88	-99	-88	-88	-99	-99
26191_reglement_20160920	26191	MONTBOUCHER SUR JABRON	UDe	-88		3	1	3	-88	2	-88	-99	8	0.50	-99	0.30
41230_reglement_20080707	41230	ST SULPICE DE POMMERAY	Ui	-88		5	1	4	-88	-88	4	0,65	8	-99	-99	-99
41230_reglement_20080707	41230	ST SULPICE DE POMMERAY	UB	-88		5	1	3	-88	-88	4	0,5	11	-88	15	1
41230_reglement_20080707	41230	ST SULPICE DE POMMERAY	UA	-88		-88	1	3	-88	-88	4	0,5	11	-88	-88	1
92022_reglement_20170823	92022	CHAVILLE	URm	-88		3	1	2.5	-88	2	4	0.25	10	0.50	-88	-88
92022_reglement_20170823	92022	CHAVILLE	URpf	-88		5	1	6	-88	1	12	0.30	-88	0.50	-88	-88
92022_reglement_20170823	92022	CHAVILLE	URsp	-88		3	1	3	-88	1	4	-88	-88	0.40	-88	-88
92022_reglement_20170823	92022	CHAVILLE	UAg	-88		16	1	1.90	-88	-88	4	-88	-88	0.10	-88	-88
92022_reglement_20170823	92022	CHAVILLE	URc	-88		3	1	3	-88	1	4	-88	10	0.50	-88	-88
92022_reglement_20170823	92022	CHAVILLE	UPsp	-88		-88	1	4	-88	1	-88	-88	10	-88	-88	-88
49002_reglement_20170928	49002	ALLONNES	UE	-88		5	1	5	-88	-88	5	-88	-99	-88	-99	-99
49002_reglement_20170928	49002	ALLONNES	UA	-88		1.60	1	3	-88	-88	-99	-99	9	-99	-99	-99
49002_reglement_20170928	49002	ALLONNES	UBa	-88		5	1	3	-88	-88	-99	-99	7	0,1	1000	-99
49002_reglement_20170928	49002	ALLONNES	UYa	-88		5	1	5	-88	-88	5	0,6	-99	-88	-88	-99
13106_reglement_20151023	13106	SEPTEMES LES VALLONS	UD1	-88		4	2	4	-88	1	2	0.30	8	0.30	-88	-88
13106_reglement_20151023	13106	SEPTEMES LES VALLONS	UE1	-88		4	2	4	-88	1	-99	0.50	11	-88	-88	-88
13106_reglement_20151023	13106	SEPTEMES LES VALLONS	UD2	-88		4	2	4	-88	1	2	0.20	8	0.30	-88	-88
13106_reglement_20151023	13106	SEPTEMES LES VALLONS	UE2	-88		4	2	4	-88	1	-99	-99	9	-88	-88	-88
13106_reglement_20151023	13106	SEPTEMES LES VALLONS	UT	-88		-88	-99	-99	-99	-99	-99	-99	-99	-88	-88	-88
13106_reglement_20151023	13106	SEPTEMES LES VALLONS	UE3	-88		4	2	4	-88	1	-99	0.60	9	-88	-88	-88
13106_reglement_20151023	13106	SEPTEMES LES VALLONS	UPM1	-88		-88	0	-99	-88	-88	-88	-88	-88	-88	-88	-88
13106_reglement_20151023	13106	SEPTEMES LES VALLONS	UE4	-88		4	2	4	-88	1	-99	0.60	9	-88	-88	-88
13106_reglement_20151023	13106	SEPTEMES LES VALLONS	UD3	-88		4	2	4	-88	1	2	0.10	8	0.50	-88	-88
13106_reglement_20151023	13106	SEPTEMES LES VALLONS	UB1	-88		-88	0	-99	-88	-88	2	-99	9	-88	-88	-88
13106_reglement_20151023	13106	SEPTEMES LES VALLONS	UF	-88		5	2	5	-88	-88	-99	-99	7	-88	-88	-88
13106_reglement_20151023	13106	SEPTEMES LES VALLONS	UC	-88		4	2	4	-88	1	4	-99	14	-88	-88	-88
13106_reglement_20151023	13106	SEPTEMES LES VALLONS	UV	-88		4	2	4	-88	2	-99	-99	10	-88	-88	-88
61246_reglement_20130625	61246	MALE	UZ	-88		3	1	3	-88	-88	-88	-88	12	-88	-88	-88
63263_reglement_20160614	63263	ORCINES	UT	-88		3	1	3	-88	-88	-99	-99	8	-88	-99	-88
63263_reglement_20160614	63263	ORCINES	UI	-88		5	1	5	-88	-88	-99	0.60	12	-88	-99	-88
63263_reglement_20160614	63263	ORCINES	UL	-88		1.5	1	4	-88	-88	-99	-99	10	-88	-99	-88
63263_reglement_20160614	63263	ORCINES	UE	-88		3	1	3	-88	2	-88	-88	15	-88	-99	-88
63263_reglement_20160614	63263	ORCINES	UB	-88		3	1	3	-88	2	-88	-99	8	-88	-99	-88
63263_reglement_20160614	63263	ORCINES	UA	-88		3	1	3	-88	2	-88	-99	9	-88	-99	-88
63263_reglement_20160614	63263	ORCINES	UC	-88		5	1	1.5	-88	2	-88	-99	8	-88	-99	-88
38430_reglement_20150914	38430	ST MURY MONTEYMOND	Ub	-88		6	1	4	-88	2	4	-99	-88	-88	-88	-99
38430_reglement_20150914	38430	ST MURY MONTEYMOND	Ua	-88		6	1	4	-88	2	4	-99	-88	-88	-88	-99
35058_reglement_20130411	35058	LA CHAPELLE CHAUSSEE	UL	-88		1	1	3	-88	-88	-99	-99	-99	-99	-88	-99
35058_reglement_20130411	35058	LA CHAPELLE CHAUSSEE	UE	-88		5	1	3	-88	-88	-99	0.80	9	-88	-88	-99
35058_reglement_20130411	35058	LA CHAPELLE CHAUSSEE	UA	-88		5	1	5	-88	-88	-99	-99	-99	-99	-99	-99
35058_reglement_20130411	35058	LA CHAPELLE CHAUSSEE	UC	-88		-88	1	1	-88	-88	-99	0.80	8	-88	-88	-99
74274_reglement_20150928	74274	VAL DE FIER	UEP	-88		5	-99	-99	-99	-99	-99	-99	-99	-99	-99	-88
74274_reglement_20150928	74274	VAL DE FIER	UB	-88		5	1	3	-88	-88	-99	-99	10	-99	-99	-88
74274_reglement_20150928	74274	VAL DE FIER	UA	-88		5	1	3	-88	-88	-99	-99	10	-99	-99	-88
74274_reglement_20150928	74274	VAL DE FIER	UD	-88		5	1	4	-88	-88	8	-99	8	-99	-99	-88
74274_reglement_20150928	74274	VAL DE FIER	UC	-88		5	1	4	-88	-88	8	-99	8	-99	-99	-88
67300_reglement_20170320	67300	MOLSHEIM	UXc	-88		5	1	5	-88	2	-99	-99	15	-88	-99	-99
67300_reglement_20170320	67300	MOLSHEIM	UL	-88		1	1	3	-88	-88	-99	-99	3.20	-99	-99	-99
67300_reglement_20170320	67300	MOLSHEIM	UB	-88		3	1	3	-88	2	-99	-99	9	-88	-99	-99
67300_reglement_20170320	67300	MOLSHEIM	UA	-88		3	1	0.70	-88	-88	-99	-99	18	-88	-99	-99
67300_reglement_20170320	67300	MOLSHEIM	UXa	-88		5	1	5	-88	2	-99	-99	22	-88	-99	-99
67300_reglement_20170320	67300	MOLSHEIM	UXb	-88		5	1	5	-88	2	-99	-99	15	-88	-99	-99
74218_reglement_20170925	74218	PUBLIER	UR	-88		4	1	-88	-88	2	-99	-99	9	-88	-88	-88
74218_reglement_20170925	74218	PUBLIER	UXc	-88		1,5	1	1,5	-88	2	-99	0,4	14	-88	-88	-88
74218_reglement_20170925	74218	PUBLIER	UN	-88		3	1	3	-88	2	3,5	0,15	6	0,3	-88	-88
74218_reglement_20170925	74218	PUBLIER	Up	-88		1,5	1	4	-88	2	6	0,25	9	0,3	-88	-88
74218_reglement_20170925	74218	PUBLIER	UL	-88		4	1	4	-88	2	-99	-88	16	0,3	-88	-88
74218_reglement_20170925	74218	PUBLIER	UE	-88		-88	1	3	-88	2	-99	-99	-99	-88	-88	-88
74218_reglement_20170925	74218	PUBLIER	UF	-88		1,5	1	1,5	-88	2	-99	-99	-88	-88	-88	-88
74218_reglement_20170925	74218	PUBLIER	UH	-88		1,5	1	15	-88	2	3,5	0,6	13	-88	-88	-88
74218_reglement_20170925	74218	PUBLIER	Uc	-88		1,5	1	1,5	-88	2	6	0,4	16	0,3	-88	-88
64062PLU20090416_REGLEMENT	64062	ARUDY	UB	-88		5	1	3	-88	-88	-88	0.50	12	-99	-99	-99
64062PLU20090416_REGLEMENT	64062	ARUDY	UA	-88		5	1	3	-88	-88	-88	-99	12	-99	-99	-99
64062PLU20090416_REGLEMENT	64062	ARUDY	UCi	-88		-88	1	3	-88	-88	-88	0.25	12	-99	-99	-99
64062PLU20090416_REGLEMENT	64062	ARUDY	UY	-88		-88	1	3	-88	-88	-99	-99	-99	-88	-99	-99
64062PLU20090416_REGLEMENT	64062	ARUDY	UDi	-88		-88	1	3	-88	-88	-88	0.25	12	-99	-99	-99
64062PLU20090416_REGLEMENT	64062	ARUDY	UEi	-88		-88	0	-99	-88	-88	-99	0.25	12	-99	-99	-99
63368_reglement_20160926	63368	ST JULIEN DE COPPEL	Ui	-88		5	1	5	-88	2	-99	-88	12	-88	-88	0.50
63368_reglement_20160926	63368	ST JULIEN DE COPPEL	Uj	-88		2	1	2	-88	2	-99	-88	5	-88	-88	-99
63368_reglement_20160926	63368	ST JULIEN DE COPPEL	Ug	-88		3	1	2	-88	2	-99	-88	8	-88	-88	0.50
63368_reglement_20160926	63368	ST JULIEN DE COPPEL	Ue	-88		3	1	2	-88	2	-99	-88	8	-88	-88	-99
63368_reglement_20160926	63368	ST JULIEN DE COPPEL	Ud	-88		3	1	2	-88	-88	-99	-99	8	-88	-99	-99
63368_reglement_20160926	63368	ST JULIEN DE COPPEL	Uv	-88		5	1	2	-88	2	-99	-88	8	-88	-88	0.50
54366_reglement_20140314	54366	MESSEIN	UXc	-88		3	1	3	-88	-88	-88	0.50	-88	0.10	-99	-88
54366_reglement_20140314	54366	MESSEIN	UB	-88		2	1	3	-88	2	-88	-88	9	-88	-99	-99
54366_reglement_20140314	54366	MESSEIN	UA	-88		-88	1	3	-88	2	-88	-88	9	0.20	-99	-99
54366_reglement_20140314	54366	MESSEIN	UD	-88		10	1	3	-88	-88	-99	-99	13	0.15	-99	-99
54366_reglement_20140314	54366	MESSEIN	UC	-88		2	1	3	-88	2	-88	0.40	9	-88	-99	-99
54366_reglement_20140314	54366	MESSEIN	UY	-88		5	1	5	-88	-88	-88	0.50	-99	0.10	-99	-99
54366_reglement_20140314	54366	MESSEIN	UXa	-88		3	1	3	-88	-88	-88	0.50	-88	0.10	-99	-88
54366_reglement_20140314	54366	MESSEIN	UXb	-88		3	1	3	-88	-88	-88	0.50	-88	0.10	-99	-88
91710_Vert_le_petit	91710	VERT LE PETIT	Ulatvb	-88		-88	-88	-88	-88	-88	-88	-88	12	-88	-88	-88
91710_Vert_le_petit	91710	VERT LE PETIT	Ultvb	-88		10	1	5	-88	-88	5	-99	20	0.80	-88	-88
91710_Vert_le_petit	91710	VERT LE PETIT	UCtvb	-88		10	1	1	-88	-88	-99	-99	10	-88	-88	-88
91710_Vert_le_petit	91710	VERT LE PETIT	UA	-88	 	-88	1	1	-88	-88	2.50	0.80	10.50	0.10	-88	-88
91710_Vert_le_petit	91710	VERT LE PETIT	UBa	-88		5	1	4	-88	2	8	0.25	-88	0.40	-88	-88
91710_Vert_le_petit	91710	VERT LE PETIT	UBb	-88		5	-99	-99	-99	-99	-99	-99	12	0.40	-88	-88
91471_reglement_20170328	91471	ORSAY	UR	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
91471_reglement_20170328	91471	ORSAY	UM	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
91471_reglement_20170328	91471	ORSAY	UP	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
91471_reglement_20170328	91471	ORSAY	UCV	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
91471_reglement_20170328	91471	ORSAY	UE	-88	 	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
91471_reglement_20170328	91471	ORSAY	UG	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
91471_reglement_20170328	91471	ORSAY	UH	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
91471_reglement_20170328	91471	ORSAY	UA	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
91471_reglement_20170328	91471	ORSAY	UU	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
40331_PLU_MS1_Reglement_20131112	40331	VILLENEUVE DE MARSAN	UL	-88		5	1	3	-88	2	-99	-99	9	0.10	-88	-99
40331_PLU_MS1_Reglement_20131112	40331	VILLENEUVE DE MARSAN	UB	-88		5	1	3	-88	-88	-99	-99	9	0.10	-88	-99
40331_PLU_MS1_Reglement_20131112	40331	VILLENEUVE DE MARSAN	UA	-88		-88	1	3	-88	-88	-99	-99	12	0.10	-88	-99
40331_PLU_MS1_Reglement_20131112	40331	VILLENEUVE DE MARSAN	Uer	-88		5	1	3	-88	2	-99	-99	4	-88	-99	-99
40331_PLU_MS1_Reglement_20131112	40331	VILLENEUVE DE MARSAN	UX	-88		10	1	3	-88	-88	-99	-99	10	0.10	-88	-99
73202_reglement_20151109	73202	PLANCHERINE	US	-88		10	2	4	-88	-88	-88	-88	-88	-88	-88	-88
73202_reglement_20151109	73202	PLANCHERINE	UT	-88		10	12	4	-88	2	-88	-88	9	-88	-88	-88
73202_reglement_20151109	73202	PLANCHERINE	UH	-88		10	1	4	-88	2	-88	-88	7	-88	-88	-88
73202_reglement_20151109	73202	PLANCHERINE	UA	-88		-88	0	-99	-88	-88	-88	-88	9	-88	-88	-88
73202_reglement_20151109	73202	PLANCHERINE	UBa	-88		10	2	4	-88	2	-88	0.15	6.50	-88	-88	-88
31501_reglement_20160406	31501	ST MARCEL PAULEL	UF	-88		20	1	5	-88	2	-99	0,33	7	-88	-88	-99
31501_reglement_20160406	31501	ST MARCEL PAULEL	UB	-88		8	1	4	-88	2	3	0,15	7	-88	-88	-99
31501_reglement_20160406	31501	ST MARCEL PAULEL	UA	-88		8	1	4	-88	2	3	0,3	7	-88	-88	-99
31501_reglement_20160406	31501	ST MARCEL PAULEL	UD	-88		10	1	4	-88	2	3	0,15	7	-88	-88	-99
31501_reglement_20160406	31501	ST MARCEL PAULEL	UC	-88		10	1	4	-88	2	3	0,2	7	-88	-88	-99
78690_Saint_Remy_Honore	78690	SAINT-REMY-L'HONORE	UR1	-88		6	1	5	-88	-88	12	0.07	9	0.60	-88	-88
78690_Saint_Remy_Honore	78690	SAINT-REMY-L'HONORE	UR2	-88		3	1	5	-88	-88	12	0.25	9	0.30	-88	-88
78690_Saint_Remy_Honore	78690	SAINT-REMY-L'HONORE	UR3	-88		5	1	5	-88	-88	12	0.15	9	0.60	-88	-88
78690_Saint_Remy_Honore	78690	SAINT-REMY-L'HONORE	UR4	-88		6	1	5	-88	-88	12	0.05	9	0.60	-88	-88
78690_Saint_Remy_Honore	78690	SAINT-REMY-L'HONORE	UE	-88		2.50	1	3	-88	-88	-99	0.70	12	-88	-99	-99
78690_Saint_Remy_Honore	78690	SAINT-REMY-L'HONORE	UV2	-88		0.5	0	-99	-88	-88	3	0.85	-88	0.15	-88	-88
78690_Saint_Remy_Honore	78690	SAINT-REMY-L'HONORE	UV1	-88		2.5	0	-99	-88	-88	3	0.70	-88	0.15	-88	-88
78690_Saint_Remy_Honore	78690	SAINT-REMY-L'HONORE	UV3	-88		5	0	-99	-88	-88	3	0.40	-88	0.15	-88	-88
63063_reglement_20150709	63063	CEBAZAT	US	-88		-99	0	-99	-88	-88	-99	-99	-88	-88	-99	-99
63063_reglement_20150709	63063	CEBAZAT	UI	-88		-88	0	-99	-88	-88	-99	0.60	8	0.20	-99	0.20
63063_reglement_20150709	63063	CEBAZAT	UJ	-88		-88	0	-99	-88	-88	-99	0.60	8	-88	-99	0.20
63063_reglement_20150709	63063	CEBAZAT	UK	-88		5	0	-99	-88	-88	-99	0.60	8	-88	-99	0.35
63063_reglement_20150709	63063	CEBAZAT	UE	-88		5	1	5	-88	2	-99	-99	15	-88	-99	-88
63063_reglement_20150709	63063	CEBAZAT	UG	-88		5	1	3	-88	2	-99	-99	8	-88	-99	0.30
